,Unnamed: 0,chr,start,end,n,p.value
17735,17736,chr8,216683,216683,1,0.048549697999999995
17736,17737,chr8,216685,216685,1,0.045384463
17737,17738,chr8,216689,216689,1,0.036713831
17738,17739,chr8,216703,216703,1,0.039738321
17739,17740,chr8,216716,216716,1,0.015640263999999997
17740,17741,chr8,216717,216717,1,0.014104337
17741,17742,chr8,216768,216768,1,0.022517759
17742,17743,chr8,216788,216788,1,0.040502832
17743,17744,chr8,216798,216798,1,0.025166441
17744,17745,chr8,216799,216799,1,0.038119633
17745,17746,chr8,216816,216816,1,0.020044962
17746,17747,chr8,216839,216839,1,0.023782149
17747,17748,chr8,216850,216850,1,0.024705857
17748,17749,chr8,216882,216882,1,0.034759913999999996
17749,17750,chr8,216884,216884,1,0.028248987000000003
17750,17751,chr8,216886,216886,1,0.018364388
17751,17752,chr8,216887,216887,1,0.007621018
17752,17753,chr8,216916,216916,1,0.0078764
17753,17754,chr8,216922,216922,1,0.048478840999999995
17754,17755,chr8,216950,216950,1,0.041008081
17755,17756,chr8,216994,216994,1,0.019348758
17756,17757,chr8,217022,217022,1,0.032935373999999996
17757,17758,chr8,217026,217026,1,0.005822145
17758,17759,chr8,217070,217070,1,0.020882895
17759,17760,chr8,217125,217125,1,0.008048352
17760,17761,chr8,217158,217158,1,0.027139997000000003
17761,17762,chr8,217172,217172,1,0.034411725
17762,17763,chr8,217201,217201,1,0.033959419
17763,17764,chr8,217239,217239,1,0.040068657
17764,17765,chr8,217255,217255,1,0.023367711
17765,17766,chr8,217258,217258,1,0.037681583
17766,17767,chr8,217261,217261,1,0.011825698999999999
17767,17768,chr8,217335,217335,1,0.048545844000000005
17768,17769,chr8,217392,217392,1,0.045579891
17769,17770,chr8,217403,217403,1,0.014375088000000001
17770,17771,chr8,217437,217437,1,0.051005300999999996
17771,17772,chr8,217483,217483,1,0.019222941
17772,17773,chr8,217522,217522,1,0.048909774
17773,17774,chr8,217541,217541,1,0.040392152
17774,17775,chr8,217557,217557,1,0.050283466
17775,17776,chr8,217703,217703,1,0.042908057
17776,17777,chr8,217869,217869,1,0.016983018
17777,17778,chr8,217894,217894,1,0.029584082
17778,17779,chr8,217901,217901,1,0.028950304
17779,17780,chr8,217908,217908,1,0.0025229270000000003
17780,17781,chr8,217932,217932,1,0.017941368
17781,17782,chr8,217943,217943,1,0.009573656
17782,17783,chr8,217982,217982,1,0.028102252
17783,17784,chr8,217986,217986,1,0.008094295
17784,17785,chr8,218029,218029,1,0.028203986
17785,17786,chr8,218066,218066,1,0.044205625
17786,17787,chr8,218200,218200,1,0.039602856
17787,17788,chr8,218226,218226,1,0.016344179
17788,17789,chr8,218269,218269,1,0.036148498
17789,17790,chr8,218292,218292,1,0.045438199000000006
17790,17791,chr8,218295,218295,1,0.029735555
17791,17792,chr8,218298,218298,1,0.041360684
17792,17793,chr8,218317,218317,1,0.038033992
17793,17794,chr8,218331,218331,1,0.005000624
17794,17795,chr8,218354,218354,1,0.033150619
17795,17796,chr8,218481,218481,1,0.031202393
17796,17797,chr8,218576,218576,1,0.001646412
17797,17798,chr8,218594,218594,1,0.050175985
17798,17799,chr8,218595,218595,1,0.047585111
17799,17800,chr8,218599,218599,1,0.027016323
17800,17801,chr8,218601,218601,1,0.011111168000000001
17801,17802,chr8,218602,218602,1,0.00985478
17802,17803,chr8,218621,218621,1,0.01270586
17803,17804,chr8,218624,218624,1,0.036423687
17804,17805,chr8,218625,218625,1,0.010008018
17805,17806,chr8,218631,218631,1,0.01459873
17806,17807,chr8,218633,218633,1,0.015843184
17807,17808,chr8,218637,218637,1,0.011194481000000001
17808,17809,chr8,218639,218639,1,0.046731075999999996
17809,17810,chr8,218640,218640,1,0.03972662
17810,17811,chr8,218650,218650,1,0.012640885
17811,17812,chr8,218658,218658,1,0.044847209000000006
17812,17813,chr8,218659,218659,1,0.032453214
17813,17814,chr8,218683,218683,1,0.025493007
17814,17815,chr8,218688,218688,1,0.034671133
17815,17816,chr8,218699,218699,1,0.045746793
17816,17817,chr8,218706,218706,1,0.035576078
17817,17818,chr8,218707,218707,1,0.044540513
17818,17819,chr8,218832,218832,1,0.038319195
17819,17820,chr8,218835,218835,1,0.033372377
17820,17821,chr8,218914,218914,1,0.049801684000000006
17821,17822,chr8,218950,218950,1,0.03444548
17822,17823,chr8,218963,218963,1,0.043608257000000004
17823,17824,chr8,218995,218995,1,0.014996124
17824,17825,chr8,219010,219010,1,0.0054147480000000005
17825,17826,chr8,219012,219012,1,0.016665082
17826,17827,chr8,219019,219019,1,0.04107359
17827,17828,chr8,219022,219022,1,0.029203978999999998
17828,17829,chr8,219059,219059,1,0.014413199
17829,17830,chr8,219065,219065,1,0.005705344
17830,17831,chr8,219167,219167,1,0.039325617
17831,17832,chr8,219204,219204,1,0.028181122000000003
17832,17833,chr8,219250,219250,1,0.020915589
17833,17834,chr8,219253,219253,1,0.013607926999999999
17834,17835,chr8,219254,219254,1,0.039625533
17835,17836,chr8,219256,219256,1,0.022587202
17836,17837,chr8,219272,219272,1,0.044391602
17837,17838,chr8,219286,219286,1,0.03448486
17838,17839,chr8,219303,219303,1,0.033962007
17839,17840,chr8,219306,219306,1,0.014340381000000001
17840,17841,chr8,219310,219310,1,0.039497698
17841,17842,chr8,219360,219360,1,0.01194184
17842,17843,chr8,219376,219376,1,0.030201002999999997
17843,17844,chr8,219384,219384,1,0.002072525
17844,17845,chr8,219401,219401,1,0.04104564
17845,17846,chr8,219403,219403,1,0.043291813
17846,17847,chr8,219404,219404,1,0.011364976
17847,17848,chr8,219409,219409,1,0.00020763200000000002
17848,17849,chr8,219410,219410,1,0.001969807
17849,17850,chr8,219429,219429,1,0.035944717
17850,17851,chr8,219445,219445,1,0.016046001
17851,17852,chr8,219462,219462,1,0.031332985
17852,17853,chr8,219465,219465,1,0.010599738999999999
17853,17854,chr8,219467,219467,1,0.035838087000000005
17854,17855,chr8,219471,219471,1,0.032269764
17855,17856,chr8,219556,219556,1,0.028070464
17856,17857,chr8,219630,219630,1,0.030385651
17857,17858,chr8,219647,219647,1,0.025025776
17858,17859,chr8,219684,219684,1,0.035110777
17859,17860,chr8,219711,219711,1,0.030798503999999997
17860,17861,chr8,219716,219716,1,0.034715975
17861,17862,chr8,219721,219721,1,0.020786904
17862,17863,chr8,219727,219727,1,0.005758286
17863,17864,chr8,219760,219760,1,0.046658785
17864,17865,chr8,219773,219773,1,0.012578461
17865,17866,chr8,219774,219774,1,0.025913816
17866,17867,chr8,219776,219776,1,0.02969549
17867,17868,chr8,219849,219849,1,0.005051477
17868,17869,chr8,219853,219853,1,0.026139496
17869,17870,chr8,219854,219854,1,0.000264911
17870,17871,chr8,219855,219855,1,0.038338295
17871,17872,chr8,219887,219887,1,0.049549349000000006
17872,17873,chr8,219904,219904,1,0.022094415
17873,17874,chr8,219926,219926,1,0.036000956
17874,17875,chr8,219929,219929,1,0.021065717999999997
17875,17876,chr8,219981,219981,1,0.039671022
17876,17877,chr8,219991,219991,1,0.010868497
17877,17878,chr8,220009,220009,1,0.020744842
17878,17879,chr8,220041,220041,1,0.010942886
17879,17880,chr8,220065,220065,1,0.008167419
17880,17881,chr8,220075,220075,1,0.008468903
17881,17882,chr8,220087,220087,1,0.019108445
17882,17883,chr8,220102,220102,1,0.006852745
17883,17884,chr8,220113,220113,1,0.036863047
17884,17885,chr8,220116,220116,1,0.030493733999999998
17885,17886,chr8,220117,220117,1,0.04580856
17886,17887,chr8,220118,220118,1,0.01777789
17887,17888,chr8,220120,220120,1,0.029847863999999998
17888,17889,chr8,220121,220121,1,0.040929038
17889,17890,chr8,220124,220124,1,0.015687043
17890,17891,chr8,220144,220144,1,0.021569356
17891,17892,chr8,220146,220146,1,0.036232366
17892,17893,chr8,220148,220148,1,0.004786875
17893,17894,chr8,220149,220149,1,0.030109712
17894,17895,chr8,220151,220151,1,0.029763336
17895,17896,chr8,220152,220152,1,0.04888789
17896,17897,chr8,220153,220153,1,0.011137659
17897,17898,chr8,220154,220154,1,0.032095574
17898,17899,chr8,220157,220157,1,0.019811194
17899,17900,chr8,220160,220160,1,0.02140914
17900,17901,chr8,220161,220161,1,4.13e-08
17901,17902,chr8,220193,220193,1,0.049698871
17902,17903,chr8,220235,220235,1,0.024256596000000002
17903,17904,chr8,220261,220261,1,0.013266026
17904,17905,chr8,220262,220262,1,0.016611549
17905,17906,chr8,220332,220332,1,0.051042775
17906,17907,chr8,220343,220343,1,0.019420033
17907,17908,chr8,220348,220348,1,0.026151696000000002
17908,17909,chr8,220350,220350,1,0.050030024000000006
17909,17910,chr8,220352,220352,1,0.03626192
17910,17911,chr8,220365,220365,1,0.049148447000000005
17911,17912,chr8,220374,220374,1,0.016748807
17912,17913,chr8,220406,220406,1,0.020199023
17913,17914,chr8,220408,220408,1,0.0031147540000000004
17914,17915,chr8,220411,220411,1,0.035526452
17915,17916,chr8,220412,220412,1,0.049947793
17916,17917,chr8,220416,220416,1,0.029613942
17917,17918,chr8,220421,220421,1,0.041721377999999996
17918,17919,chr8,220425,220425,1,0.030826067999999998
17919,17920,chr8,220435,220435,1,0.031409862000000004
17920,17921,chr8,220437,220437,1,0.028116897000000002
17921,17922,chr8,220439,220439,1,0.020310047
17922,17923,chr8,220453,220453,1,0.015785143
17923,17924,chr8,220458,220458,1,0.012565143999999999
17924,17925,chr8,220466,220466,1,0.010925523000000001
17925,17926,chr8,220519,220519,1,0.03087242
17926,17927,chr8,220535,220535,1,0.024269167
17927,17928,chr8,220560,220560,1,0.028650652000000002
17928,17929,chr8,220584,220584,1,0.040861404
17929,17930,chr8,220600,220600,1,0.017396837
17930,17931,chr8,220617,220617,1,0.032004176
17931,17932,chr8,220618,220618,1,0.014264925
17932,17933,chr8,220630,220630,1,0.016297399
17933,17934,chr8,220680,220680,1,0.025023119
17934,17935,chr8,220683,220683,1,0.024007367
17935,17936,chr8,220742,220742,1,0.036796404
17936,17937,chr8,220800,220800,1,0.013274542
17937,17938,chr8,220808,220808,1,0.000158362
17938,17939,chr8,220946,220946,1,0.019760108999999998
17939,17940,chr8,220975,220975,1,0.013924611000000002
17940,17941,chr8,220996,220996,1,0.020669589
17941,17942,chr8,221010,221010,1,0.038735991000000004
17942,17943,chr8,221015,221015,1,0.047650178
17943,17944,chr8,221018,221018,1,0.032100939
17944,17945,chr8,221093,221093,1,0.02506393
17945,17946,chr8,221429,221429,1,0.041763907
17946,17947,chr8,221454,221454,1,0.018302641
17947,17948,chr8,221521,221521,1,0.051256087
17948,17949,chr8,221544,221544,1,0.019597727
17949,17950,chr8,221560,221560,1,0.047199121
17950,17951,chr8,221602,221602,1,0.0054965069999999994
17951,17952,chr8,221632,221632,1,0.003066127
17952,17953,chr8,221637,221637,1,0.011985667
17953,17954,chr8,221686,221686,1,0.042035842999999996
17954,17955,chr8,221687,221687,1,0.01213729
17955,17956,chr8,221688,221688,1,0.037657643
17956,17957,chr8,221938,221938,1,0.004830427
17957,17958,chr8,221942,221942,1,0.003747701
17958,17959,chr8,221958,221958,1,0.037397271
17959,17960,chr8,222022,222022,1,0.004607197
17960,17961,chr8,222024,222024,1,0.022964806
17961,17962,chr8,222037,222037,1,0.011900468999999999
17962,17963,chr8,222050,222050,1,0.018229247
17963,17964,chr8,222054,222054,1,0.005891151
17964,17965,chr8,222061,222061,1,0.041358803
17965,17966,chr8,222068,222068,1,0.02646503
17966,17967,chr8,222074,222074,1,0.030221581
17967,17968,chr8,222089,222089,1,0.012847536000000001
17968,17969,chr8,222095,222095,1,0.005779241
17969,17970,chr8,222115,222115,1,0.023042347
17970,17971,chr8,222118,222118,1,0.00748762
17971,17972,chr8,222136,222136,1,0.029645067
17972,17973,chr8,222139,222139,1,0.026638617000000003
17973,17974,chr8,222142,222142,1,0.047599729
17974,17975,chr8,222146,222146,1,0.027888077999999997
17975,17976,chr8,222153,222153,1,0.047294828
17976,17977,chr8,222159,222159,1,0.014735382
17977,17978,chr8,222160,222160,1,0.015678486000000002
17978,17979,chr8,222166,222166,1,0.036381085
17979,17980,chr8,222170,222170,1,0.037125487
17980,17981,chr8,222175,222175,1,0.049791802999999996
17981,17982,chr8,222193,222193,1,0.036228765
17982,17983,chr8,222198,222198,1,0.024109149
17983,17984,chr8,222200,222200,1,0.038003072
17984,17985,chr8,222224,222224,1,0.00667659
17985,17986,chr8,222225,222225,1,0.049279958
17986,17987,chr8,222226,222226,1,0.038154622
17987,17988,chr8,222232,222232,1,0.0028329220000000003
17988,17989,chr8,222242,222242,1,0.049461052
17989,17990,chr8,222243,222243,1,0.019369655
17990,17991,chr8,222246,222246,1,0.025918742999999998
17991,17992,chr8,222256,222256,1,0.048352729000000004
17992,17993,chr8,222261,222261,1,0.040101279
17993,17994,chr8,222290,222290,1,0.027203396
17994,17995,chr8,222315,222315,1,0.031817216
17995,17996,chr8,222340,222340,1,0.015443176999999999
17996,17997,chr8,222353,222353,1,0.012985886
17997,17998,chr8,222361,222361,1,0.042075235999999995
17998,17999,chr8,222363,222363,1,0.034182729
17999,18000,chr8,222366,222366,1,0.017225857
18000,18001,chr8,222396,222396,1,0.015908113
18001,18002,chr8,222397,222397,1,0.00017037900000000002
18002,18003,chr8,222425,222425,1,0.040215456000000004
18003,18004,chr8,222460,222460,1,0.038922555
18004,18005,chr8,222476,222476,1,0.029443212000000003
18005,18006,chr8,222505,222505,1,0.008458734
18006,18007,chr8,222509,222509,1,0.042631416
18007,18008,chr8,222517,222517,1,0.040255591
18008,18009,chr8,222560,222560,1,0.011308283
18009,18010,chr8,222561,222561,1,0.030224732999999997
18010,18011,chr8,222563,222563,1,0.048489541
18011,18012,chr8,222572,222572,1,0.046711483
18012,18013,chr8,222626,222626,1,0.01789842
18013,18014,chr8,222632,222632,1,0.009326098
18014,18015,chr8,222660,222660,1,0.040450714
18015,18016,chr8,222701,222701,1,0.027465583
18016,18017,chr8,222702,222702,1,0.016749446
18017,18018,chr8,222714,222714,1,0.028433148
18018,18019,chr8,222725,222725,1,0.020906959
18019,18020,chr8,222727,222727,1,0.036854447
18020,18021,chr8,222734,222734,1,0.035978678
18021,18022,chr8,222751,222751,1,0.036309025
18022,18023,chr8,222765,222765,1,0.000363275
18023,18024,chr8,222768,222768,1,0.031585382
18024,18025,chr8,222848,222848,1,0.029554795
18025,18026,chr8,222857,222857,1,0.01881175
18026,18027,chr8,222870,222870,1,0.044039681
18027,18028,chr8,222872,222872,1,0.041896646
18028,18029,chr8,222879,222879,1,0.036651426
18029,18030,chr8,222882,222882,1,0.051007955
18030,18031,chr8,222884,222884,1,0.043058528
18031,18032,chr8,222935,222935,1,0.025835416
18032,18033,chr8,222989,222989,1,0.034250918
18033,18034,chr8,223018,223018,1,0.004509274000000001
18034,18035,chr8,223023,223023,1,0.048067930999999994
18035,18036,chr8,223044,223044,1,0.050523754000000004
18036,18037,chr8,223110,223110,1,0.029772702999999998
18037,18038,chr8,223112,223112,1,0.010631045
18038,18039,chr8,223122,223122,1,0.017398292
18039,18040,chr8,223124,223124,1,0.025791587999999997
18040,18041,chr8,223130,223130,1,0.030731493999999998
18041,18042,chr8,223158,223158,1,0.021696802999999997
18042,18043,chr8,223164,223164,1,0.047099130999999995
18043,18044,chr8,223167,223167,1,0.030862022000000003
18044,18045,chr8,223169,223169,1,0.026180005
18045,18046,chr8,223170,223170,1,0.026432578999999998
18046,18047,chr8,223171,223171,1,0.039651235
18047,18048,chr8,223178,223178,1,0.020709603
18048,18049,chr8,223272,223272,1,0.042086404
18049,18050,chr8,223306,223306,1,0.027774412000000002
18050,18051,chr8,223372,223372,1,0.016744578
18051,18052,chr8,223463,223463,1,0.033883755
18052,18053,chr8,223465,223465,1,0.039259511000000004
18053,18054,chr8,223487,223487,1,0.046916027
18054,18055,chr8,223574,223574,1,0.020981622999999998
18055,18056,chr8,223611,223611,1,0.021752128
18056,18057,chr8,223710,223710,1,0.040284294
18057,18058,chr8,223718,223718,1,0.035415397
18058,18059,chr8,223721,223721,1,0.034272519
18059,18060,chr8,223757,223757,1,0.018335536
18060,18061,chr8,223762,223762,1,0.046080341
18061,18062,chr8,223794,223794,1,0.044588869
18062,18063,chr8,223816,223816,1,0.044626690999999996
18063,18064,chr8,224018,224018,1,0.038989931
18064,18065,chr8,224038,224038,1,0.0035014000000000004
18065,18066,chr8,224067,224067,1,0.015001047
18066,18067,chr8,224096,224096,1,0.043640899999999996
18067,18068,chr8,224124,224124,1,0.04203549400000001
18068,18069,chr8,224192,224192,1,0.033690351
18069,18070,chr8,224194,224194,1,0.040772758
18070,18071,chr8,224227,224227,1,0.035957599
18071,18072,chr8,224242,224242,1,0.008308285
18072,18073,chr8,224249,224249,1,0.040547948
18073,18074,chr8,224251,224251,1,0.002383693
18074,18075,chr8,224254,224254,1,0.050276361
18075,18076,chr8,224291,224291,1,0.044137235
18076,18077,chr8,224302,224302,1,0.043337514
18077,18078,chr8,224423,224423,1,0.039487892000000004
18078,18079,chr8,224497,224497,1,0.007872513000000001
18079,18080,chr8,224524,224524,1,0.014302455
18080,18081,chr8,224534,224534,1,0.045757039000000006
18081,18082,chr8,224535,224535,1,0.000142772
18082,18083,chr8,224583,224583,1,0.019740152
18083,18084,chr8,224599,224599,1,0.036559745
18084,18085,chr8,224601,224601,1,0.030858509
18085,18086,chr8,224605,224605,1,0.022674227999999998
18086,18087,chr8,224607,224607,1,0.024246215
18087,18088,chr8,224627,224627,1,0.051487307999999996
18088,18089,chr8,224635,224635,1,0.040981874
18089,18090,chr8,224641,224641,1,0.012178626000000001
18090,18091,chr8,224644,224644,1,0.046376882
18091,18092,chr8,224646,224646,1,0.05087824
18092,18093,chr8,224656,224656,1,0.038107382999999995
18093,18094,chr8,224657,224657,1,0.033351267999999996
18094,18095,chr8,224658,224658,1,0.020000999
18095,18096,chr8,224674,224674,1,0.027979637999999998
18096,18097,chr8,224695,224695,1,0.030978587000000002
18097,18098,chr8,224715,224715,1,0.01155904
18098,18099,chr8,224717,224717,1,0.039058607
18099,18100,chr8,224733,224733,1,0.033143109
18100,18101,chr8,224768,224768,1,0.046569532999999996
18101,18102,chr8,224785,224785,1,0.025312117000000002
18102,18103,chr8,224792,224792,1,0.037161956
18103,18104,chr8,224799,224799,1,0.030973952000000003
18104,18105,chr8,224812,224812,1,0.042141742
18105,18106,chr8,224823,224823,1,0.040099669
18106,18107,chr8,224965,224965,1,0.0030403229999999997
18107,18108,chr8,225020,225020,1,0.032529388
18108,18109,chr8,225055,225055,1,0.026327941
18109,18110,chr8,225072,225072,1,0.034397495
18110,18111,chr8,225100,225100,1,0.047587505999999995
18111,18112,chr8,225156,225156,1,0.041557016
18112,18113,chr8,225158,225158,1,0.042882513
18113,18114,chr8,225168,225168,1,0.011392867
18114,18115,chr8,225190,225190,1,0.047697699999999996
18115,18116,chr8,225206,225206,1,0.027858182000000002
18116,18117,chr8,225265,225265,1,0.031652159
18117,18118,chr8,225366,225366,1,0.05016227400000001
18118,18119,chr8,225445,225445,1,0.017558585
18119,18120,chr8,225455,225455,1,0.031225026
18120,18121,chr8,225497,225497,1,0.009238353000000001
18121,18122,chr8,225513,225513,1,0.044492788
18122,18123,chr8,225604,225604,1,0.013988201
18123,18124,chr8,225639,225639,1,0.037718612
18124,18125,chr8,225663,225663,1,0.014162708999999999
18125,18126,chr8,225700,225700,1,0.048052183
18126,18127,chr8,225704,225704,1,0.044994896
18127,18128,chr8,225758,225758,1,0.020191465
18128,18129,chr8,225775,225775,1,0.051308075
18129,18130,chr8,225812,225812,1,0.03738999
18130,18131,chr8,225829,225829,1,0.042742129000000004
18131,18132,chr8,225864,225864,1,0.023160559
18132,18133,chr8,225870,225870,1,0.019526066
18133,18134,chr8,225890,225890,1,0.035808215
18134,18135,chr8,225895,225895,1,0.035341349
18135,18136,chr8,225898,225898,1,0.007907043
18136,18137,chr8,225903,225903,1,0.019718107
18137,18138,chr8,225913,225913,1,0.003510062
18138,18139,chr8,225950,225950,1,0.047331135
18139,18140,chr8,225977,225977,1,0.04039169
18140,18141,chr8,226065,226065,1,0.016968767
18141,18142,chr8,226083,226083,1,0.022708588999999998
18142,18143,chr8,226089,226089,1,0.023028028
18143,18144,chr8,226100,226100,1,0.030829548999999998
18144,18145,chr8,226131,226131,1,0.0063931430000000004
18145,18146,chr8,226134,226134,1,0.050358399000000005
18146,18147,chr8,226160,226160,1,0.034847505
18147,18148,chr8,226205,226205,1,0.017715533999999998
18148,18149,chr8,226207,226207,1,0.0017470489999999999
18149,18150,chr8,226231,226231,1,0.004722699
18150,18151,chr8,226277,226277,1,0.012357038999999998
18151,18152,chr8,226280,226280,1,0.023714305
18152,18153,chr8,226281,226281,1,0.026881798999999998
18153,18154,chr8,226288,226288,1,0.014274799999999999
18154,18155,chr8,226306,226306,1,0.035996332
18155,18156,chr8,226318,226318,1,0.034281617
18156,18157,chr8,226341,226341,1,0.048102748
18157,18158,chr8,226370,226370,1,0.011997691000000001
18158,18159,chr8,226380,226380,1,0.04625534
18159,18160,chr8,226402,226402,1,0.01780625
18160,18161,chr8,226460,226460,1,0.032809165
18161,18162,chr8,226510,226510,1,0.030699722999999998
18162,18163,chr8,226589,226589,1,0.043418878
18163,18164,chr8,226600,226600,1,0.020542251
18164,18165,chr8,226901,226901,1,0.024837491
18165,18166,chr8,227014,227014,1,0.010521066
18166,18167,chr8,227089,227089,1,0.041568547000000004
18167,18168,chr8,227093,227093,1,0.04387946400000001
18168,18169,chr8,227145,227145,1,0.046443116
18169,18170,chr8,227167,227167,1,0.031336377
18170,18171,chr8,227279,227279,1,0.036388534
18171,18172,chr8,227333,227333,1,0.028070165
18172,18173,chr8,227342,227342,1,0.029964209
18173,18174,chr8,227474,227474,1,0.047504584
18174,18175,chr8,227480,227480,1,0.00318575
18175,18176,chr8,227496,227496,1,0.047888479000000005
18176,18177,chr8,227677,227677,1,0.030891411
18177,18178,chr8,227724,227724,1,0.023991624
18178,18179,chr8,227846,227846,1,0.042371230999999995
18179,18180,chr8,227919,227919,1,0.035051541
18180,18181,chr8,227934,227934,1,0.003251465
18181,18182,chr8,227947,227947,1,0.012380338999999999
18182,18183,chr8,228017,228017,1,0.022025813999999998
18183,18184,chr8,228107,228107,1,0.021272636
18184,18185,chr8,228109,228109,1,0.046209265
18185,18186,chr8,228112,228112,1,0.045533295999999994
18186,18187,chr8,228116,228116,1,0.02409155
18187,18188,chr8,228146,228146,1,0.026563736
18188,18189,chr8,228166,228166,1,0.0037873729999999997
18189,18190,chr8,228183,228183,1,0.035659631000000004
18190,18191,chr8,228240,228240,1,0.00173028
18191,18192,chr8,228285,228285,1,0.016323366000000002
18192,18193,chr8,228321,228321,1,0.03625058
18193,18194,chr8,228378,228378,1,0.043011750999999994
18194,18195,chr8,228392,228392,1,0.04581633
18195,18196,chr9,228478,228478,1,0.02371466
18196,18197,chr9,228590,228590,1,0.037185655
18197,18198,chr9,228597,228597,1,0.027022199
18198,18199,chr9,228632,228632,1,0.042830988
18199,18200,chr9,228638,228638,1,0.00469942
18200,18201,chr9,228646,228646,1,0.042705038
18201,18202,chr9,228655,228655,1,0.021655901
18202,18203,chr9,228688,228688,1,0.032712841
18203,18204,chr9,228724,228724,1,0.02851129
18204,18205,chr9,228765,228765,1,0.011328763
18205,18206,chr9,228818,228818,1,0.023376017000000002
18206,18207,chr9,228820,228820,1,0.051278058
18207,18208,chr9,228835,228835,1,0.025140298
18208,18209,chr9,228859,228859,1,0.03646259
18209,18210,chr9,228880,228880,1,0.023478647999999998
18210,18211,chr9,228904,228904,1,0.037806352
18211,18212,chr9,228919,228919,1,0.040003771
18212,18213,chr9,228923,228923,1,0.034625825
18213,18214,chr9,228943,228943,1,0.041561796
18214,18215,chr9,228944,228944,1,0.024500707000000004
18215,18216,chr9,228948,228948,1,0.017718667
18216,18217,chr9,228950,228950,1,0.022028099
18217,18218,chr9,228991,228991,1,0.038085803
18218,18219,chr9,229009,229009,1,0.032877263999999996
18219,18220,chr9,229056,229056,1,0.029222178999999997
18220,18221,chr9,229062,229062,1,0.033654425
18221,18222,chr9,229082,229082,1,0.007487366999999999
18222,18223,chr9,229090,229090,1,0.040313949
18223,18224,chr9,229096,229096,1,0.03422856
18224,18225,chr9,229098,229098,1,0.013051001999999999
18225,18226,chr9,229157,229157,1,0.011033581
18226,18227,chr9,229174,229174,1,0.017677975
18227,18228,chr9,229279,229279,1,0.050338556
18228,18229,chr9,229287,229287,1,0.023195292000000003
18229,18230,chr9,229317,229317,1,0.012707194
18230,18231,chr9,229338,229338,1,0.027109827000000003
18231,18232,chr9,229341,229341,1,0.048124257999999996
18232,18233,chr9,229355,229355,1,0.047197105
18233,18234,chr9,229375,229375,1,0.020224628
18234,18235,chr9,229396,229396,1,0.03078447
18235,18236,chr9,229409,229409,1,0.023091171
18236,18237,chr9,229439,229439,1,0.034608772999999995
18237,18238,chr9,229451,229451,1,0.042924273
18238,18239,chr9,229452,229452,1,0.049789292
18239,18240,chr9,229507,229507,1,0.035689271
18240,18241,chr9,229552,229552,1,0.031026562
18241,18242,chr9,229641,229641,1,0.049383009000000005
18242,18243,chr9,229655,229655,1,0.030647591000000002
18243,18244,chr9,229690,229690,1,0.017841637
18244,18245,chr9,229784,229784,1,0.04923399
18245,18246,chr9,229917,229917,1,0.024057001
18246,18247,chr9,230026,230026,1,0.032892773
18247,18248,chr9,230115,230115,1,0.012454442
18248,18249,chr9,230120,230120,1,0.04341097
18249,18250,chr9,230200,230200,1,0.030474799
18250,18251,chr9,230269,230269,1,0.031693274
18251,18252,chr9,230271,230271,1,0.00189896
18252,18253,chr9,230329,230329,1,0.035783774
18253,18254,chr9,230396,230396,1,0.028297452999999997
18254,18255,chr9,230518,230518,1,0.014020825
18255,18256,chr9,230520,230520,1,0.04150502
18256,18257,chr9,230522,230522,1,0.004366035
18257,18258,chr9,230542,230542,1,0.043978297
18258,18259,chr9,230548,230548,1,0.017913188
18259,18260,chr9,230552,230552,1,0.034367404
18260,18261,chr9,230553,230553,1,0.035975939
18261,18262,chr9,230556,230556,1,0.0027057009999999996
18262,18263,chr9,230593,230593,1,0.03744285
18263,18264,chr9,230596,230596,1,0.019867815
18264,18265,chr9,230631,230631,1,0.010445081
18265,18266,chr9,230632,230632,1,0.013889315
18266,18267,chr9,230641,230641,1,0.040323386
18267,18268,chr9,230653,230653,1,0.009499685
18268,18269,chr9,230655,230655,1,0.046795273
18269,18270,chr9,230661,230661,1,0.042048296
18270,18271,chr9,230663,230663,1,0.012902064
18271,18272,chr9,230732,230732,1,0.046833912000000005
18272,18273,chr9,230738,230738,1,0.036416455
18273,18274,chr9,230823,230823,1,0.013792262
18274,18275,chr9,230826,230826,1,0.034916396
18275,18276,chr9,230861,230861,1,0.02932021
18276,18277,chr9,230862,230862,1,0.016070578000000002
18277,18278,chr9,230867,230867,1,0.035959854
18278,18279,chr9,230868,230868,1,0.034218909
18279,18280,chr9,230894,230894,1,0.030508529
18280,18281,chr9,230897,230897,1,0.040479185
18281,18282,chr9,230901,230901,1,0.01466196
18282,18283,chr9,230903,230903,1,0.049928245
18283,18284,chr9,230925,230925,1,0.031322241
18284,18285,chr9,230926,230926,1,0.010064497
18285,18286,chr9,230941,230941,1,0.029458388
18286,18287,chr9,231015,231015,1,0.01394798
18287,18288,chr9,231036,231036,1,0.023588885
18288,18289,chr9,231042,231042,1,0.014697233
18289,18290,chr9,231049,231049,1,0.043190518
18290,18291,chr9,231082,231082,1,0.050489133
18291,18292,chr9,231133,231133,1,0.05070421
18292,18293,chr9,231155,231155,1,0.039139089
18293,18294,chr9,231174,231174,1,0.043590262000000005
18294,18295,chr9,231194,231194,1,0.004567081
18295,18296,chr9,231237,231237,1,0.016663493
18296,18297,chr9,231256,231256,1,0.014112127
18297,18298,chr9,231258,231258,1,0.026781465
