,chr,indexStart,indexEnd,L,p.value
2171,chr3,82483,82483,1,0.675323915
2627,chr8,222706,222706,1,0.675536802
671,chr19,428469,428469,1,0.675768954
526,chr17,379645,379645,1,0.676623185
1262,chr9,230322,230322,1,0.676892647
1752,chr15,351400,351400,1,0.678159484
1868,chr17,387223,387223,1,0.678246298
1713,chr14,336948,336948,1,0.678640858
1267,chr9,233493,233493,1,0.679714561
1663,chr13,318942,318942,1,0.679828198
590,chr17,400378,400378,1,0.680022552
1609,chr12,302671,302671,1,0.680203738
2328,chr5,131085,131085,1,0.68062878
2114,chr21,441343,441343,1,0.68065975
1875,chr17,389139,389139,1,0.680692671
1452,chr10,246444,246444,1,0.680867516
423,chr15,341828,341828,1,0.680898242
2386,chr6,149284,149284,1,0.680950184
1017,chr5,144769,144769,1,0.681970969
1552,chr11,284485,284485,1,0.682239944
419,chr15,340397,340397,1,0.682989804
472,chr16,364638,364638,1,0.683439964
518,chr17,377678,377678,1,0.683547993
1140,chr7,189168,189168,1,0.684002054
1516,chr11,268704,268704,1,0.684839703
2202,chr3,93752,93752,1,0.685122089
716,chr2,57752,57752,1,0.68529474
1614,chr12,303436,303436,1,0.6855881
1061,chr6,159802,159802,1,0.686928094
1540,chr11,279915,279915,1,0.687016858
498,chr16,372042,372042,1,0.687019785
2213,chr3,97392,97392,1,0.687339969
258,chr11,279757,279757,1,0.687920349
637,chr19,418335,418335,1,0.688539989
2126,chr21,444146,444146,1,0.6886507
662,chr19,426277,426277,1,0.68875629
1287,chrX,457545,457545,1,0.68905282
670,chr19,427233,427233,1,0.689627347
601,chr18,402742,402742,1,0.690870287
1148,chr7,192126,192126,1,0.691492366
2102,chr20,438884,438884,1,0.691564547
1192,chr8,208963,208963,1,0.692118347
680,chr19,431036,431036,1,0.692254175
725,chr2,61412,61412,1,0.692366593
379,chr13,323250,323250,1,0.692432678
2115,chr21,441377,441377,1,0.692495837
2073,chr2,73911,73911,1,0.69275652
1001,chr5,138563,138563,1,0.693258134
539,chr17,383734,383734,1,0.694109195
2047,chr2,64984,64984,1,0.694176744
1122,chr7,184295,184295,1,0.695607209
1984,chr19,429340,429340,1,0.696130282
2567,chr7,202851,202851,1,0.696234653
607,chr18,405890,405890,1,0.697255194
1046,chr6,154126,154126,1,0.699315298
936,chr4,120153,120153,1,0.699506482
1242,chr8,226207,226207,1,0.699866903
130,chr1,44375,44375,1,0.700553848
1810,chr16,364363,364363,1,0.700593109
894,chr4,105139,105139,1,0.701630233
661,chr19,426266,426266,1,0.701919447
1012,chr5,143515,143515,1,0.702291085
2293,chr5,121971,121971,1,0.702799771
2634,chr8,223955,223955,1,0.703016804
1356,chr1,22018,22018,1,0.70489621
1206,chr8,211358,211358,1,0.705044231
1571,chr11,288352,288352,1,0.705603395
1436,chr10,242380,242380,1,0.705735322
1982,chr19,429327,429327,1,0.705944551
81,chr1,22973,22973,1,0.706090377
1818,chr16,369655,369655,1,0.706364716
1643,chr13,314480,314480,1,0.706585895
1808,chr16,363998,363998,1,0.706904616
1216,chr8,215219,215219,1,0.707665206
176,chr10,256161,256161,1,0.710091095
830,chr3,79261,79261,1,0.710203269
2,chr1,6,6,1,0.710470293
1539,chr11,279050,279050,1,0.710870706
1361,chr1,24289,24289,1,0.711258439
1290,chrX,459292,459292,1,0.711711281
108,chr1,35938,35938,1,0.712518448
2453,chr6,160787,160787,1,0.712989092
754,chr2,74744,74744,1,0.713302204
343,chr12,310342,310342,1,0.713304155
1426,chr10,240263,240263,1,0.713964764
970,chr5,124504,124504,1,0.714220082
2173,chr3,82637,82637,1,0.714515393
766,chr2,77649,77649,1,0.715241599
2611,chr8,214142,214142,1,0.716695474
741,chr2,70170,70170,1,0.71731292
314,chr12,294510,294510,1,0.717587991
760,chr2,76584,76584,1,0.717699677
432,chr15,347418,347418,1,0.717709188
370,chr13,320593,320593,1,0.718074729
656,chr19,425299,425299,1,0.718321269
2214,chr3,97695,97695,1,0.718420763
2299,chr5,122508,122508,1,0.719008458
2384,chr6,149227,149227,1,0.719058936
1171,chr7,206296,206296,1,0.719434964
2694,chrX,453634,453634,1,0.719729543
767,chr2,77921,77921,1,0.71981026
668,chr19,427018,427018,1,0.720019489
2478,chr6,171443,171443,1,0.720386006
434,chr15,348876,348876,1,0.720468186
1298,chrX,462893,462893,1,0.72118854
819,chr22,451454,451454,1,0.721195611
457,chr16,358140,358140,1,0.721253893
1000,chr5,137417,137417,1,0.721274865
2615,chr8,217478,217478,1,0.721772089
963,chr5,123967,123967,1,0.72215275
2557,chr7,199752,199752,1,0.722231516
616,chr19,410803,410803,1,0.723279613
1203,chr8,210634,210634,1,0.723395689
931,chr4,117197,117197,1,0.723581264
1049,chr6,155820,155820,1,0.723698803
2244,chr4,106349,106349,1,0.723738064
1051,chr6,156005,156005,1,0.723928761
2382,chr6,148482,148482,1,0.7244889
1807,chr16,363639,363639,1,0.725966674
2007,chr2,48537,48537,1,0.726838218
1814,chr16,369158,369158,1,0.727499802
241,chr11,271907,271907,1,0.728051163
2722,chrX,462397,462397,1,0.728189186
217,chr11,263657,263657,1,0.728588136
938,chr4,120290,120290,1,0.728742498
2263,chr4,109971,109971,1,0.728765664
2122,chr21,442853,442853,1,0.730464372
2369,chr5,144772,144772,1,0.731198138
1704,chr14,335029,335029,1,0.731560021
2388,chr6,149608,149608,1,0.731990429
1647,chr13,316478,316478,1,0.7321087
836,chr3,81365,81365,1,0.732331341
1657,chr13,317048,317048,1,0.732607387
783,chr20,437231,437231,1,0.733536726
1083,chr6,167024,167024,1,0.733546968
2105,chr20,439343,439343,1,0.733870567
1519,chr11,269262,269262,1,0.733918363
2343,chr5,134917,134917,1,0.734566778
2276,chr4,117118,117118,1,0.735003038
1995,chr2,45085,45085,1,0.735279328
1569,chr11,288140,288140,1,0.735285425
2499,chr6,179463,179463,1,0.736250611
1994,chr2,44963,44963,1,0.73649398
464,chr16,363102,363102,1,0.737235305
2467,chr6,166793,166793,1,0.738560912
1135,chr7,187190,187190,1,0.738588956
12,chr1,1561,1561,1,0.738942548
2731,chrY,464885,464885,1,0.740604678
1981,chr19,429325,429325,1,0.741600102
218,chr11,263690,263690,1,0.742102691
1575,chr12,288930,288930,1,0.742251444
1802,chr16,362092,362092,1,0.742260223
1139,chr7,189167,189167,1,0.743204193
534,chr17,382122,382122,1,0.743847732
915,chr4,110766,110766,1,0.744501756
232,chr11,269087,269087,1,0.744726349
375,chr13,322251,322251,1,0.744739273
1566,chr11,288002,288002,1,0.745153098
906,chr4,108553,108553,1,0.745515226
1928,chr19,411673,411673,1,0.745717871
2462,chr6,164899,164899,1,0.746080243
105,chr1,34953,34953,1,0.746351899
414,chr15,339471,339471,1,0.747235637
1706,chr14,335089,335089,1,0.748022807
1974,chr19,427905,427905,1,0.748293976
1862,chr17,383997,383997,1,0.748743893
2195,chr3,90693,90693,1,0.749067979
230,chr11,268460,268460,1,0.74909968
983,chr5,132246,132246,1,0.749463758
128,chr1,43466,43466,1,0.749620315
2187,chr3,89731,89731,1,0.750163384
2432,chr6,159813,159813,1,0.750199719
585,chr17,398050,398050,1,0.751923056
580,chr17,396933,396933,1,0.751924763
2400,chr6,152357,152357,1,0.752012552
1086,chr6,167700,167700,1,0.75204913
2018,chr2,54094,54094,1,0.752518799
868,chr3,96993,96993,1,0.752738758
913,chr4,110495,110495,1,0.753199648
2197,chr3,90724,90724,1,0.753736377
1805,chr16,363145,363145,1,0.753850502
1036,chr6,151825,151825,1,0.753985843
2287,chr4,120619,120619,1,0.754021446
778,chr20,434407,434407,1,0.754049002
2101,chr20,438827,438827,1,0.754551347
1632,chr12,310978,310978,1,0.754747896
395,chr14,331368,331368,1,0.755295599
1072,chr6,160813,160813,1,0.75535193
793,chr20,441105,441105,1,0.755532384
540,chr17,383968,383968,1,0.75563017
2360,chr5,139718,139718,1,0.756160559
98,chr1,29106,29106,1,0.756174215
843,chr3,83736,83736,1,0.756211525
1141,chr7,189632,189632,1,0.756335161
835,chr3,80496,80496,1,0.756578043
2533,chr7,191061,191061,1,0.757330098
1740,chr15,345952,345952,1,0.757741972
2632,chr8,223939,223939,1,0.758545725
1544,chr11,281825,281825,1,0.759223159
1977,chr19,428657,428657,1,0.759292659
2052,chr2,65632,65632,1,0.759652348
2389,chr6,149702,149702,1,0.759987163
2680,chr9,235377,235377,1,0.760080073
745,chr2,71266,71266,1,0.761174503
1416,chr10,238815,238815,1,0.761330084
1755,chr15,352020,352020,1,0.761558822
1850,chr17,381787,381787,1,0.761596863
2700,chrX,455604,455604,1,0.762655691
771,chr20,431591,431591,1,0.763516506
2308,chr5,124865,124865,1,0.767134856
2484,chr6,173220,173220,1,0.76780717
477,chr16,365691,365691,1,0.767897641
1115,chr7,181659,181659,1,0.768846
2661,chr9,231350,231350,1,0.768848195
1054,chr6,156073,156073,1,0.769071568
20,chr1,3245,3245,1,0.769237391
2318,chr5,128650,128650,1,0.769775827
1955,chr19,421816,421816,1,0.770121373
2001,chr2,47081,47081,1,0.770727113
135,chr10,238800,238800,1,0.771315784
2182,chr3,88023,88023,1,0.772010777
1815,chr16,369318,369318,1,0.772102954
161,chr10,250376,250376,1,0.772333155
469,chr16,363765,363765,1,0.772689431
1080,chr6,163869,163869,1,0.772855253
2134,chr22,447601,447601,1,0.773021808
1458,chr10,247573,247573,1,0.773131787
2178,chr3,84139,84139,1,0.773557318
1337,chr1,11966,11966,1,0.773619501
205,chr11,262066,262066,1,0.773622184
1188,chr8,208583,208583,1,0.773981629
857,chr3,90354,90354,1,0.774033814
1292,chrX,460196,460196,1,0.774199393
892,chr4,103517,103517,1,0.774484706
1445,chr10,244849,244849,1,0.774791478
807,chr22,445788,445788,1,0.77481562
817,chr22,449512,449512,1,0.77505338
2296,chr5,122085,122085,1,0.775217008
2416,chr6,155811,155811,1,0.775410387
35,chr1,8559,8559,1,0.775509637
2588,chr8,208754,208754,1,0.775661316
1536,chr11,277858,277858,1,0.775663754
147,chr10,244123,244123,1,0.775920292
1711,chr14,335924,335924,1,0.776433855
1959,chr19,423803,423803,1,0.777108851
1321,chr1,6276,6276,1,0.778589794
470,chr16,364063,364063,1,0.778714893
538,chr17,383358,383358,1,0.778962164
1890,chr17,397887,397887,1,0.778967773
2194,chr3,90690,90690,1,0.779314294
1985,chr19,429559,429559,1,0.780474565
1357,chr1,22405,22405,1,0.781311482
1385,chr1,35604,35604,1,0.782370066
2464,chr6,165924,165924,1,0.782593926
2366,chr5,143512,143512,1,0.782863145
1903,chr18,403991,403991,1,0.783342567
1861,chr17,383973,383973,1,0.783387681
2305,chr5,123776,123776,1,0.783769805
1608,chr12,302109,302109,1,0.784612575
1497,chr10,260641,260641,1,0.784669881
450,chr16,355216,355216,1,0.784957876
2196,chr3,90695,90695,1,0.785644821
362,chr13,317140,317140,1,0.785951593
1583,chr12,291254,291254,1,0.786246904
950,chr5,122055,122055,1,0.7862947
77,chr1,21996,21996,1,0.786608788
1489,chr10,259205,259205,1,0.786618298
1131,chr7,187076,187076,1,0.787425465
1256,chr9,228853,228853,1,0.788677915
1902,chr18,403989,403989,1,0.789154411
2365,chr5,141486,141486,1,0.78929024
1846,chr17,381262,381262,1,0.789291947
201,chr11,261173,261173,1,0.789379004
193,chr10,260214,260214,1,0.78943631
1040,chr6,152766,152766,1,0.790361747
1244,chr8,226526,226526,1,0.790456608
675,chr19,429228,429228,1,0.79114843
1832,chr17,374272,374272,1,0.792995403
2361,chr5,140109,140109,1,0.793258281
1033,chr6,151251,151251,1,0.794535116
1218,chr8,217023,217023,1,0.794673383
566,chr17,389641,389641,1,0.795014783
1572,chr11,288367,288367,1,0.795301802
2683,chr9,236064,236064,1,0.795842433
1305,chr1,792,792,1,0.796219192
2470,chr6,167918,167918,1,0.79667618
692,chr2,48678,48678,1,0.79743677
397,chr14,332231,332231,1,0.797871567
1100,chr6,175748,175748,1,0.797943261
357,chr13,315369,315369,1,0.798159075
335,chr12,309356,309356,1,0.799212049
2270,chr4,113437,113437,1,0.799449566
2535,chr7,191903,191903,1,0.800267706
910,chr4,109879,109879,1,0.800461573
1338,chr1,12065,12065,1,0.801288004
1945,chr19,419591,419591,1,0.802108583
718,chr2,58155,58155,1,0.802245143
1534,chr11,276872,276872,1,0.802329517
474,chr16,365241,365241,1,0.802365608
1126,chr7,184688,184688,1,0.802519238
1386,chr1,35624,35624,1,0.802756998
1607,chr12,300968,300968,1,0.802883316
1992,chr19,430918,430918,1,0.803745107
245,chr11,273447,273447,1,0.803864353
80,chr1,22833,22833,1,0.804903184
2162,chr3,79370,79370,1,0.805554526
1032,chr6,151114,151114,1,0.80641656
1263,chr9,230548,230548,1,0.806707482
247,chr11,274727,274727,1,0.807204706
1165,chr7,200331,200331,1,0.807523427
2261,chr4,109563,109563,1,0.807630481
713,chr2,57495,57495,1,0.807865803
1314,chr1,4446,4446,1,0.808148921
1299,chrX,463000,463000,1,0.80845618
678,chr19,429685,429685,1,0.809083624
341,chr12,310335,310335,1,0.809662053
1835,chr17,376147,376147,1,0.809666443
1052,chr6,156012,156012,1,0.810817448
1746,chr15,348467,348467,1,0.81130443
2215,chr3,97839,97839,1,0.811310039
398,chr14,332485,332485,1,0.811490005
1116,chr7,182149,182149,1,0.811661924
1498,chr10,261025,261025,1,0.81169265
1276,chrX,453555,453555,1,0.811748006
1383,chr1,34242,34242,1,0.812677101
1119,chr7,182428,182428,1,0.81269661
1659,chr13,317440,317440,1,0.813069711
1940,chr19,417534,417534,1,0.813216269
824,chr22,452598,452598,1,0.813778115
1205,chr8,211183,211183,1,0.813901507
172,chr10,255068,255068,1,0.814924243
267,chr11,281863,281863,1,0.815241989
925,chr4,114560,114560,1,0.817011903
550,chr17,387041,387041,1,0.817613255
1812,chr16,365929,365929,1,0.817667147
1698,chr14,331037,331037,1,0.817877352
599,chr18,401994,401994,1,0.818592828
2198,chr3,91202,91202,1,0.818805228
547,chr17,386681,386681,1,0.819390484
93,chr1,27589,27589,1,0.821559836
883,chr3,101828,101828,1,0.821978051
2228,chr3,101903,101903,1,0.822872762
1123,chr7,184604,184604,1,0.823426561
583,chr17,397668,397668,1,0.823475577
401,chr14,333331,333331,1,0.823573363
2553,chr7,198967,198967,1,0.824268844
1347,chr1,16054,16054,1,0.824268844
1481,chr10,258019,258019,1,0.82526695
1545,chr11,282675,282675,1,0.825341083
2260,chr4,109337,109337,1,0.825955359
2456,chr6,162004,162004,1,0.826247012
2610,chr8,213940,213940,1,0.826694001
2393,chr6,150668,150668,1,0.826959806
2380,chr6,148281,148281,1,0.828260295
2725,chrX,463452,463452,1,0.828487813
2599,chr8,210282,210282,1,0.828646321
2517,chr7,183513,183513,1,0.828657782
1524,chr11,272476,272476,1,0.828870669
376,chr13,322254,322254,1,0.829706611
356,chr13,315001,315001,1,0.830209444
321,chr12,300894,300894,1,0.830586691
2348,chr5,137199,137199,1,0.83085469
2418,chr6,155977,155977,1,0.831565777
2004,chr2,47872,47872,1,0.832011059
174,chr10,256117,256117,1,0.832786037
263,chr11,280787,280787,1,0.833843645
1397,chr1,39365,39365,1,0.834218697
2034,chr2,60183,60183,1,0.834256739
1674,chr13,320907,320907,1,0.834346722
1002,chr5,138791,138791,1,0.834751037
739,chr2,69462,69462,1,0.835079512
1958,chr19,423080,423080,1,0.83538287
1744,chr15,346922,346922,1,0.836237833
2174,chr3,82638,82638,1,0.836726522
1585,chr12,291495,291495,1,0.836894052
242,chr11,272349,272349,1,0.836920388
297,chr12,290413,290413,1,0.837241792
1393,chr1,38137,38137,1,0.837647082
628,chr19,415343,415343,1,0.838324517
2281,chr4,119647,119647,1,0.838641043
877,chr3,99720,99720,1,0.838788821
369,chr13,320591,320591,1,0.838833691
996,chr5,136018,136018,1,0.839104616
780,chr20,434708,434708,1,0.839324818
1967,chr19,426102,426102,1,0.839867644
1791,chr16,360027,360027,1,0.840719924
220,chr11,263730,263730,1,0.840829416
1259,chr9,229375,229375,1,0.841035231
1057,chr6,158653,158653,1,0.841241778
2136,chr22,449311,449311,1,0.841490269
1761,chr15,352526,352526,1,0.842046019
2326,chr5,130928,130928,1,0.842312067
2618,chr8,219093,219093,1,0.842432776
2701,chrX,455648,455648,1,0.843188001
1601,chr12,297557,297557,1,0.84377911
2330,chr5,131414,131414,1,0.845125201
2054,chr2,65748,65748,1,0.845235912
1511,chr11,266897,266897,1,0.845700947
2457,chr6,162322,162322,1,0.846165495
1672,chr13,320762,320762,1,0.846413498
1748,chr15,349289,349289,1,0.84710215
2106,chr20,439602,439602,1,0.848280223
2233,chr4,102579,102579,1,0.849109093
2630,chr8,223900,223900,1,0.849737025
576,chr17,395830,395830,1,0.849861148
1701,chr14,332982,332982,1,0.850263512
406,chr14,336585,336585,1,0.850715867
1907,chr18,405751,405751,1,0.852164621
2272,chr4,114191,114191,1,0.85227582
823,chr22,452559,452559,1,0.852354342
2357,chr5,137909,137909,1,0.852694278
1196,chr8,209517,209517,1,0.852796942
1616,chr12,304407,304407,1,0.853319772
252,chr11,277364,277364,1,0.853930633
44,chr1,10752,10752,1,0.854233016
924,chr4,114521,114521,1,0.85446785
1308,chr1,2242,2242,1,0.854508087
1377,chr1,30674,30674,1,0.855151869
727,chr2,62010,62010,1,0.855854665
922,chr4,113765,113765,1,0.856844237
2525,chr7,186702,186702,1,0.857412911
2562,chr7,202003,202003,1,0.857473388
510,chr17,375481,375481,1,0.857900869
2205,chr3,94024,94024,1,0.858181305
1799,chr16,360704,360704,1,0.858906048
1836,chr17,376562,376562,1,0.858991885
1381,chr1,33336,33336,1,0.859174778
86,chr1,25491,25491,1,0.859490329
253,chr11,278320,278320,1,0.859907568
1563,chr11,287926,287926,1,0.860799353
986,chr5,133873,133873,1,0.861376319
816,chr22,448956,448956,1,0.86281093
5,chr1,323,323,1,0.862954074
94,chr1,28393,28393,1,0.863129407
1367,chr1,27831,27831,1,0.864879325
64,chr1,16435,16435,1,0.864891274
1705,chr14,335071,335071,1,0.865443122
1735,chr15,344296,344296,1,0.865473604
602,chr18,403222,403222,1,0.865572367
854,chr3,88843,88843,1,0.866552672
3,chr1,92,92,1,0.867734647
2569,chr7,202990,202990,1,0.869284114
19,chr1,3169,3169,1,0.870106156
2397,chr6,152015,152015,1,0.870403174
14,chr1,1661,1661,1,0.870803099
2600,chr8,210582,210582,1,0.871897529
2395,chr6,151464,151464,1,0.871910454
2554,chr7,199136,199136,1,0.872344275
574,chr17,395378,395378,1,0.872499856
2237,chr4,104087,104087,1,0.872959283
712,chr2,56244,56244,1,0.873449679
1318,chr1,5610,5610,1,0.874325857
2723,chrX,462534,462534,1,0.874539476
2585,chr7,208446,208446,1,0.87472115
503,chr16,373737,373737,1,0.874970615
2407,chr6,153506,153506,1,0.876336458
39,chr1,10116,10116,1,0.876788813
1281,chrX,455521,455521,1,0.876890989
2617,chr8,218737,218737,1,0.877329444
1484,chr10,258287,258287,1,0.878746253
507,chr17,374617,374617,1,0.879031566
202,chr11,261251,261251,1,0.879328096
2718,chrX,460444,460444,1,0.879725827
1975,chr19,428316,428316,1,0.880630292
1991,chr19,430786,430786,1,0.881069723
463,chr16,363066,363066,1,0.881652785
292,chr12,289993,289993,1,0.882249015
2010,chr2,48730,48730,1,0.882429469
1699,chr14,331488,331488,1,0.884540539
388,chr14,325896,325896,1,0.884975824
1101,chr6,176546,176546,1,0.885776894
110,chr1,36374,36374,1,0.886402875
2008,chr2,48723,48723,1,0.887136397
914,chr4,110497,110497,1,0.887376352
2427,chr6,159781,159781,1,0.887870407
2548,chr7,196494,196494,1,0.888037449
785,chr20,438880,438880,1,0.888942158
1743,chr15,346709,346709,1,0.88973006
313,chr12,294494,294494,1,0.889829066
354,chr13,314202,314202,1,0.889961968
2616,chr8,218014,218014,1,0.890167783
2624,chr8,221696,221696,1,0.89060258
1989,chr19,430359,430359,1,0.891331713
2053,chr2,65734,65734,1,0.891698718
2050,chr2,65520,65520,1,0.891790896
1909,chr19,406660,406660,1,0.892032558
306,chr12,291932,291932,1,0.892589771
2003,chr2,47717,47717,1,0.892669512
2514,chr7,183201,183201,1,0.894109244
2527,chr7,187228,187228,1,0.894266044
2133,chr22,447137,447137,1,0.894898853
2076,chr2,75858,75858,1,0.895280489
1718,chr15,338821,338821,1,0.896115699
822,chr22,452448,452448,1,0.897256462
1813,chr16,367729,367729,1,0.897572257
2377,chr6,146775,146775,1,0.898133616
2266,chr4,112300,112300,1,0.898752525
1399,chr1,41842,41842,1,0.899238532
415,chr15,339785,339785,1,0.899743316
416,chr15,339860,339860,1,0.900559262
1939,chr19,417400,417400,1,0.901493478
1689,chr14,330076,330076,1,0.90253938
691,chr2,48099,48099,1,0.90255011
1658,chr13,317067,317067,1,0.903130002
430,chr15,346413,346413,1,0.903537731
2075,chr2,74288,74288,1,0.90395936
598,chr18,401978,401978,1,0.904025445
2027,chr2,57797,57797,1,0.904118598
200,chr11,261169,261169,1,0.904737995
1154,chr7,193298,193298,1,0.904973317
2460,chr6,163323,163323,1,0.905167183
1851,chr17,381825,381825,1,0.905350808
2598,chr8,210170,210170,1,0.906000443
736,chr2,66124,66124,1,0.906168948
1191,chr8,208720,208720,1,0.906870037
1662,chr13,318859,318859,1,0.906889058
704,chr2,51901,51901,1,0.907213631
1924,chr19,409792,409792,1,0.908238562
254,chr11,278361,278361,1,0.908594106
2526,chr7,187226,187226,1,0.908719936
1971,chr19,427422,427422,1,0.909647568
777,chr20,434403,434403,1,0.911068035
988,chr5,133948,133948,1,0.911436991
459,chr16,361184,361184,1,0.91166963
1790,chr16,360010,360010,1,0.912036635
1615,chr12,303669,303669,1,0.912660909
1568,chr11,288137,288137,1,0.912810393
1885,chr17,395909,395909,1,0.912943539
908,chr4,109003,109003,1,0.91356635
945,chr4,121711,121711,1,0.913931648
1754,chr15,351707,351707,1,0.91416063
749,chr2,73862,73862,1,0.914716136
2124,chr21,443628,443628,1,0.915868116
1570,chr11,288172,288172,1,0.915890307
1449,chr10,245745,245745,1,0.915925179
366,chr13,319195,319195,1,0.916758194
2210,chr3,97050,97050,1,0.916907191
2498,chr6,179460,179460,1,0.917224449
2306,chr5,123779,123779,1,0.917236642
2692,chrX,453572,453572,1,0.917622911
1220,chr8,217483,217483,1,0.918421543
1006,chr5,140923,140923,1,0.918564443
1293,chrX,460705,460705,1,0.919365757
2252,chr4,108310,108310,1,0.920053678
2623,chr8,221584,221584,1,0.920528467
1320,chr1,6274,6274,1,0.920987162
1550,chr11,283806,283806,1,0.921362946
2519,chr7,183963,183963,1,0.921768236
1111,chr7,180694,180694,1,0.92216865
2353,chr5,137769,137769,1,0.922717816
84,chr1,24949,24949,1,0.923558634
1951,chr19,420901,420901,1,0.923770546
180,chr10,257485,257485,1,0.924223389
2542,chr7,193775,193775,1,0.925261
1953,chr19,421418,421418,1,0.92712675
2022,chr2,55331,55331,1,0.927155525
471,chr16,364268,364268,1,0.927544477
1653,chr13,316695,316695,1,0.928196795
1421,chr10,239396,239396,1,0.928798634
976,chr5,128553,128553,1,0.929266595
1443,chr10,244138,244138,1,0.929810152
1466,chr10,249835,249835,1,0.930058399
2302,chr5,123563,123563,1,0.930320789
383,chr13,323762,323762,1,0.930787044
365,chr13,319030,319030,1,0.931580067
2367,chr5,144226,144226,1,0.932495506
702,chr2,51149,51149,1,0.933074178
1944,chr19,418422,418422,1,0.933249999
2604,chr8,212067,212067,1,0.934050582
1406,chr1,43506,43506,1,0.934249569
2500,chr6,179630,179630,1,0.937620404
1280,chrX,455428,455428,1,0.937805492
2086,chr20,432306,432306,1,0.938048861
2412,chr6,155527,155527,1,0.939256441
1618,chr12,305826,305826,1,0.939457867
2023,chr2,55848,55848,1,0.940673738
1904,chr18,404347,404347,1,0.940845657
2241,chr4,105584,105584,1,0.941374095
1542,chr11,281410,281410,1,0.941816696
594,chr17,400587,400587,1,0.942199795
2564,chr7,202349,202349,1,0.942566068
1503,chr11,264906,264906,1,0.942935999
2631,chr8,223929,223929,1,0.944067008
714,chr2,57730,57730,1,0.944332568
1546,chr11,282951,282951,1,0.944734201
1610,chr12,302734,302734,1,0.945128761
2476,chr6,171068,171068,1,0.945773519
1180,chr7,207705,207705,1,0.945974701
1821,chr16,370658,370658,1,0.946243919
1667,chr13,319744,319744,1,0.946380479
2166,chr3,81272,81272,1,0.947297869
1233,chr8,224674,224674,1,0.947428821
368,chr13,319474,319474,1,0.948590799
326,chr12,303713,303713,1,0.948609576
2342,chr5,134473,134473,1,0.950368273
2031,chr2,59586,59586,1,0.950809654
571,chr17,394905,394905,1,0.951394911
1365,chr1,27659,27659,1,0.951457338
2660,chr9,231251,231251,1,0.951520985
1845,chr17,380776,380776,1,0.951667543
1092,chr6,170111,170111,1,0.951814833
2644,chr8,226772,226772,1,0.952199395
1716,chr15,338594,338594,1,0.952612001
1198,chr8,210056,210056,1,0.953022656
2019,chr2,54361,54361,1,0.953102885
2081,chr2,77575,77575,1,0.953376493
698,chr2,50272,50272,1,0.953793976
1394,chr1,38206,38206,1,0.95472112
1395,chr1,38480,38480,1,0.955150796
551,chr17,387048,387048,1,0.95545513
1611,chr12,302804,302804,1,0.955668992
10,chr1,1359,1359,1,0.955878709
2041,chr2,63447,63447,1,0.955941137
2523,chr7,185702,185702,1,0.956340087
1679,chr14,324812,324812,1,0.956395199
1897,chr17,400576,400576,1,0.95687072
2481,chr6,172107,172107,1,0.957004353
2601,chr8,211074,211074,1,0.957097263
2550,chr7,197749,197749,1,0.957437931
515,chr17,377232,377232,1,0.958739396
1208,chr8,211761,211761,1,0.959278808
489,chr16,370820,370820,1,0.960458588
1664,chr13,319167,319167,1,0.960621728
1368,chr1,27879,27879,1,0.960906553
832,chr3,80080,80080,1,0.961419872
1453,chr10,246611,246611,1,0.96146084
234,chr11,269096,269096,1,0.961592279
143,chr10,241743,241743,1,0.96217656
2084,chr2,78146,78146,1,0.962589654
2682,chr9,235919,235919,1,0.965576902
389,chr14,326251,326251,1,0.965720778
187,chr10,259148,259148,1,0.966039011
2088,chr20,432851,432851,1,0.966479417
856,chr3,89124,89124,1,0.967493862
2130,chr21,445083,445083,1,0.968037907
1113,chr7,181248,181248,1,0.968941885
1326,chr1,8204,8204,1,0.969402531
1134,chr7,187181,187181,1,0.969442523
2613,chr8,216746,216746,1,0.971004427
61,chr1,15773,15773,1,0.971468975
2352,chr5,137762,137762,1,0.971652599
2652,chr9,229214,229214,1,0.972091542
596,chr18,401800,401800,1,0.972326132
1543,chr11,281432,281432,1,0.972805799
2717,chrX,459992,459992,1,0.973781715
103,chr1,33801,33801,1,0.973842435
2141,chr22,451420,451420,1,0.97404947
2608,chr8,212825,212825,1,0.974204075
920,chr4,111268,111268,1,0.974488169
1494,chr10,260069,260069,1,0.974710566
2486,chr6,173711,173711,1,0.975468474
1082,chr6,166968,166968,1,0.97551188
2650,chr9,229129,229129,1,0.976258326
1863,chr17,385469,385469,1,0.9765968
2474,chr6,170498,170498,1,0.976823831
58,chr1,15378,15378,1,0.97750785
2347,chr5,136289,136289,1,0.97782145
2323,chr5,130309,130309,1,0.978101642
847,chr3,86799,86799,1,0.978949532
2572,chr7,204270,204270,1,0.97930093
732,chr2,63869,63869,1,0.979915938
556,chr17,387673,387673,1,0.980102488
1400,chr1,42452,42452,1,0.980154674
529,chr17,380743,380743,1,0.980373169
588,chr17,399459,399459,1,0.980591178
1751,chr15,350961,350961,1,0.980638486
2589,chr8,208837,208837,1,0.981084256
737,chr2,66424,66424,1,0.981285439
751,chr2,74087,74087,1,0.981459309
2176,chr3,84124,84124,1,0.981886058
2044,chr2,63755,63755,1,0.982358653
641,chr19,421672,421672,1,0.983484785
82,chr1,23130,23130,1,0.984652616
1185,chr7,208335,208335,1,0.984705777
2070,chr2,73499,73499,1,0.985002063
672,chr19,428565,428565,1,0.985082048
2688,chr9,237240,237240,1,0.985462709
