"","chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"2334","chrX",15755566,15755566,0.0337113999565471,0.0337113999565471,191545,454327,454327,1,13,0.917520191482721,1,0.918257026235149,1
"967","chr17",30234789,30234789,0.0337104258345711,0.0337104258345711,80398,383114,383114,1,1,0.917616864202239,1,0.918351930551261,1
"2266","chr8",119122430,119122430,0.033708779549725,0.033708779549725,183084,222816,222816,1,11,0.917794883478426,1,0.918526118286735,1
"2191","chr7",155556729,155556729,0.033704597024998,0.033704597024998,175561,206040,206040,1,3,0.918246121080813,1,0.918971755945004,1
"2475","chr1",179520181,179520181,-0.033702721788774,0.033702721788774,14450,34630,34630,1,1,0.918451845343691,1,0.919175711804476,1
"3526","chr5",43855809,43855809,-0.0337004218700245,0.0337004218700245,145005,127733,127733,1,1,0.91870649543413,1,0.919426530354202,1
"1594","chr3",148803491,148803491,0.0337001585053448,0.0337001585053448,130824,96139,96139,1,28,0.918734495154722,1,0.919453351139191,1
"864","chr16",54968783,54968783,0.0336996591153423,0.0336996591153423,72948,364495,364495,1,5,0.918794031402718,1,0.919511413717682,1
"1659","chr4",8201560,8201560,0.0336992733743494,0.0336992733743494,135459,106934,106934,1,7,0.918833820479349,1,0.919550023858709,1
"1475","chr22",22472743,22472743,0.033698790661569,0.033698790661569,119736,446858,446858,1,4,0.918886872581524,1,0.919602486493082,1
"1468","chr22",17640972,17640972,0.0336982659881519,0.0336982659881519,119170,445466,445466,1,8,0.91895230350754,1,0.919667327951296,1
"3246","chr2",201320027,201320027,-0.03369429387283,0.03369429387283,109927,69775,69775,1,1,0.919389099148779,1,0.920096165777209,1
"3543","chr5",88384656,88384656,-0.0336926248884446,0.0336926248884446,146897,131703,131703,1,1,0.919575960441995,1,0.920279490263613,1
"1423","chr20",45179413,45179413,0.0336907121892235,0.0336907121892235,115950,437656,437656,1,6,0.919786105713387,1,0.920486688195996,1
"3719","chr6",128508152,128508152,-0.033686518362015,0.033686518362015,161150,172538,172538,1,1,0.920255322083733,1,0.920947652017115,1
"913","chr17",1026978,1026978,0.0336845264522058,0.0336845264522058,77155,374774,374774,1,2,0.920476667243363,1,0.921164576168229,1
"1409","chr20",33300430,33300430,0.0336825541017343,0.0336825541017343,115162,435296,435296,1,1,0.920679738901132,1,0.921364111019187,1
"2262","chr8",99986964,99986964,0.0336796553542744,0.0336796553542744,182326,221304,221304,1,1,0.921000704119289,1,0.921678002623721,1
"1949","chr6",30922981,30922981,0.0336784939863017,0.0336784939863017,155927,155363,155363,1,23,0.921125966027202,1,0.921799727724822,1
"1654","chr4",4864302,4864302,0.0336751834819827,0.0336751834819827,134973,105757,105757,1,19,0.921489667661001,1,0.922158124148403,1
"3123","chr19",22816508,22816508,-0.0336731305012218,0.0336731305012218,93710,418547,418547,1,12,0.921709833885026,1,0.922374753565617,1
"3492","chr4",142678613,142678613,-0.0336678176468266,0.0336678176468266,140420,117305,117305,1,1,0.922277491378297,1,0.922930621702849,1
"1390","chr20",3065403,3065403,0.0336646645686896,0.0336646645686896,114034,432186,432186,1,8,0.922632350995066,1,0.923281060311103,1
"3151","chr19",58358583,58358583,-0.0336636161746082,0.0336636161746082,98124,430745,430745,1,1,0.92274582354694,1,0.923392764459572,1
"3974","chrX",52897080,52897080,-0.0336596471924487,0.0336596471924487,192633,457396,457396,1,9,0.923178787647466,1,0.923817770744772,1
"1030","chr17",78679630,78679630,0.0336577151512369,0.0336577151512369,86131,397833,397833,1,1,0.923403080146106,1,0.924037347500995,1
"934","chr17",7350001,7350001,0.0336557233828451,0.0336557233828451,78212,377823,377823,1,5,0.923624720039636,1,0.924254566386011,1
"666","chr13",113997499,113997499,0.0336539371249127,0.0336539371249127,55082,323033,323033,1,3,0.923824844358395,1,0.924451743365761,1
"1914","chr6",27706275,27706275,0.0336521767450886,0.0336521767450886,155273,150446,150446,1,2,0.924039410638302,1,0.924662478104955,1
"2565","chr10",22725204,22725204,-0.0336508839255069,0.0336508839255069,21111,242178,242178,1,6,0.924186188120986,1,0.924805424046926,1
"2968","chr16",2204381,2204381,-0.0336499797940761,0.0336499797940761,69232,356026,356026,1,1,0.924285513445613,1,0.924902096766445,1
"1442","chr21",30517941,30517941,0.0336475641606752,0.0336475641606752,117567,441783,441783,1,1,0.924547531883577,1,0.925160283663696,1
"2618","chr10",97073199,97073199,-0.0336456354954322,0.0336456354954322,25506,251221,251221,1,1,0.924753550880355,1,0.925362176385861,1
"2594","chr10",69992783,69992783,-0.0336397665470353,0.0336397665470353,23398,246814,246814,1,2,0.925409039076115,1,0.926007054161186,1
"1183","chr19",49700006,49700006,0.033638061407595,0.033638061407595,96540,426279,426279,1,6,0.925596195103232,1,0.926191557583194,1
"2497","chr1",206782805,206782805,-0.0336372496658809,0.0336372496658809,16134,38161,38161,1,1,0.925681373200613,1,0.926275556744971,1
"281","chr10",27546458,27546458,0.0336351855543498,0.0336351855543498,21346,242725,242725,1,1,0.925907728836559,1,0.926498080840204,1
"1527","chr3",30689835,30689835,0.033633934577714,0.033633934577714,124086,81646,81646,1,1,0.926054506319242,1,0.926642795185581,1
"1454","chr21",44531119,44531119,0.0336234755649604,0.0336234755649604,118383,443809,443809,1,1,0.927235799794335,1,0.927800215214694,1
"3537","chr5",75955929,75955929,-0.0336230218412159,0.0336230218412159,146315,130422,130422,1,1,0.927287967694807,1,0.927851498913464,1
"1101","chr19",3831646,3831646,0.03362225868153,0.03362225868153,90685,410063,410063,1,5,0.927369019517574,1,0.927929898131122,1
"139","chr1",149232994,149232994,0.0336218749607176,0.0336218749607176,11712,27888,27888,1,4,0.927408808594205,1,0.92796880300605,1
"2372","chr1",2458466,2458466,-0.033621701504423,0.033621701504423,853,2638,2638,1,16,0.927430324168976,1,0.927989729113019,1
"2721","chr11",122282870,122282870,-0.0336197827266173,0.0336197827266173,39178,286034,286034,1,1,0.927649900925199,1,0.928204884860728,1
"1257","chr2",44935276,44935276,0.0336196056954021,0.0336196056954021,101651,52180,52180,1,1,0.927669058628762,1,0.928224042564291,1
"381","chr11",1774722,1774722,0.0336173900145648,0.0336173900145648,29831,263041,263041,1,5,0.927911919363163,1,0.928463071757979,1
"2665","chr11",27340767,27340767,-0.0336133805897993,0.0336133805897993,31969,268513,268513,1,1,0.928341346656878,1,0.928886014905872,1
"1444","chr21",35570816,35570816,0.0336081530716362,0.0336081530716362,117803,442414,442414,1,1,0.928912835690861,1,0.929447777721123,1
"1578","chr3",122514814,122514814,0.0336065847455154,0.0336065847455154,128982,92053,92053,1,9,0.929083486619523,1,0.929615481310776,1
"2611","chr10",89513069,89513069,-0.0336046452244416,0.0336046452244416,25007,250047,250047,1,1,0.929300410770638,1,0.929828279187277,1
"936","chr17",7832852,7832852,0.0336027775534696,0.0336027775534696,78345,378288,378288,1,10,0.929505250831813,1,0.930028992973839,1
"3383","chr3",114036595,114036595,-0.0336001384089162,0.0336001384089162,128559,91174,91174,1,3,0.929814721427833,1,0.930332568891839,1
"3221","chr2",149499170,149499170,-0.0335969249055102,0.0335969249055102,107533,64668,64668,1,1,0.930181370400641,1,0.930694796856132,1
"1353","chr2",222434497,222434497,0.033596615626505,0.033596615626505,111431,72919,72919,1,19,0.930215854267054,1,0.930729280722546,1
"1977","chr6",32908466,32908466,0.033592961159823,0.033592961159823,156447,160405,160405,1,15,0.930626713325008,1,0.931136602973688,1
"1022","chr17",75880308,75880308,0.0335906857377539,0.0335906857377539,85491,396047,396047,1,3,0.930874879269626,1,0.931381821579296,1
"948","chr17",17110353,17110353,0.0335825124558103,0.0335825124558103,79166,380200,380200,1,16,0.931782364950716,1,0.932275454767041,1
"3404","chr3",154951034,154951034,-0.0335823844631638,0.0335823844631638,131190,96844,96844,1,1,0.931796512177963,1,0.932289601994287,1
"2053","chr6",168197732,168197732,0.0335728921471785,0.0335728921471785,163845,178181,178181,1,10,0.932857554221459,1,0.933335612608834,1
"35","chr1",16163967,16163967,0.0335721115644572,0.0335721115644572,3297,8206,8206,1,7,0.932946858593453,1,0.933422853843522,1
"3518","chr5",5521760,5521760,-0.0335669982408774,0.0335669982408774,143505,124700,124700,1,1,0.933504789867992,1,0.933973416770536,1
"2759","chr12",64587031,64587031,-0.0335638786318214,0.0335638786318214,45189,300140,300140,1,1,0.933860238952563,1,0.934322086975385,1
"3059","chr17",57916643,57916643,-0.033558808760463,0.033558808760463,83669,391643,391643,1,1,0.934437622664565,1,0.934892691807665,1
"3698","chr6",73865360,73865360,-0.033556120776191,0.033556120776191,159036,167757,167757,1,1,0.934742966985972,1,0.935196562459566,1
"2479","chr1",182807962,182807962,-0.0335559857689339,0.0335559857689339,14714,35224,35224,1,14,0.934761240487832,1,0.935214541227525,1
"935","chr17",7643808,7643808,0.0335503973373517,0.0335503973373517,78291,378118,378118,1,4,0.935388728962999,1,0.93583495608907,1
"147","chr1",151430492,151430492,0.0335481645883411,0.0335481645883411,11975,28689,28689,1,2,0.935643084319538,1,0.936085479904895,1
"3275","chr20",1371904,1371904,-0.0335478931357929,0.0335478931357929,113876,431732,431732,1,1,0.935673441911338,1,0.936115248028893,1
"68","chr1",40783234,40783234,0.033538423180528,0.033538423180528,6555,16043,16043,1,11,0.936733010285329,1,0.937163911248549,1
"2382","chr1",12139206,12139206,-0.0335380275781006,0.0335380275781006,2838,7349,7349,1,1,0.936777809838277,1,0.937208121333694,1
"462","chr11",101786659,101786659,0.0335373804564371,0.0335373804564371,37650,282545,282545,1,1,0.936848840708411,1,0.937278268002126,1
"501","chr11",134212324,134212324,0.033534163230898,0.033534163230898,40372,288556,288556,1,5,0.937195742509854,1,0.937620454061153,1
"2828","chr13",75892615,75892615,-0.0335332983911977,0.0335332983911977,53097,318217,318217,1,1,0.937303025649807,1,0.937725084595998,1
"3110","chr19",12369481,12369481,-0.0335290246691884,0.0335290246691884,92220,414309,414309,1,1,0.937779905101579,1,0.938194300966344,1
"3785","chr7",50634648,50634648,-0.0335280975855971,0.0335280975855971,168861,191017,191017,1,12,0.937885125104225,1,0.938297752565585,1
"2702","chr11",77525780,77525780,-0.0335272369022504,0.0335272369022504,36672,280657,280657,1,1,0.937988871437367,1,0.93839943576142,1
"1827","chr5",137475288,137475288,0.0335262959079024,0.0335262959079024,149077,136208,136208,1,9,0.938092028302707,1,0.938500824223354,1
"1184","chr19",49946108,49946108,0.03352498426227,0.03352498426227,96580,426398,426398,1,6,0.938241458390499,1,0.938649370109443,1
"385","chr11",1918450,1918450,0.0335222344627402,0.0335222344627402,29877,263193,263193,1,5,0.938543560638995,1,0.938948525018929,1
"169","chr1",167451830,167451830,0.033517496195456,0.033517496195456,13798,33262,33262,1,1,0.939114460205176,1,0.939514708842695,1
"349","chr10",121765342,121765342,0.0335158653280361,0.0335158653280361,27442,256017,256017,1,1,0.939308984579817,1,0.939705401676623,1
"3178","chr2",64683186,64683186,-0.0335156073099053,0.0335156073099053,102702,54392,54392,1,2,0.939331384356291,1,0.939726917251394,1
"366","chr10",135259860,135259860,0.0335154208296336,0.0335154208296336,29171,260966,260966,1,5,0.939351426261557,1,0.939746664422759,1
"2243","chr8",52807648,52807648,0.0335150892405954,0.0335150892405954,180256,216858,216858,1,1,0.93938885746698,1,0.939784095628183,1
"713","chr14",70654824,70654824,0.0335133025554671,0.0335133025554671,58192,330460,330460,1,19,0.93958013976871,1,0.939973314792606,1
"2284","chr8",144437541,144437541,0.0335113037406384,0.0335113037406384,184970,226662,226662,1,5,0.939816221623388,1,0.940204975638769,1
"2256","chr8",87082023,87082023,0.0335110287250595,0.0335110287250595,181679,220003,220003,1,10,0.939845105545684,1,0.940233564827164,1
"3363","chr3",72570318,72570318,-0.0335106676745577,0.0335106676745577,127330,88845,88845,1,1,0.93988636829182,1,0.940274532839399,1
"3342","chr3",39369957,39369957,-0.0335106331424919,0.0335106331424919,124591,82691,82691,1,2,0.939890199832532,1,0.940278364380111,1
"2931","chr15",62929234,62929234,-0.0335067791170097,0.0335067791170097,64562,344912,344912,1,1,0.940342321636622,1,0.940725770441786,1
"2375","chr1",8577534,8577534,-0.033505173276551,0.033505173276551,2159,5866,5866,1,1,0.940522109316214,1,0.940902905516269,1
"335","chr10",102381344,102381344,0.0335050351496782,0.0335050351496782,26006,252496,252496,1,4,0.940537730212966,1,0.94091823167912,1
"559","chr12",89968675,89968675,0.0335037901983586,0.0335037901983586,46181,302074,302074,1,1,0.940686865566857,1,0.941065009161803,1
"2874","chr14",59107737,59107737,-0.0334981571338902,0.0334981571338902,57348,328668,328668,1,1,0.941300501548679,1,0.941668329457091,1
"2656","chr11",8705959,8705959,-0.0334967582889554,0.0334967582889554,30804,266000,266000,1,3,0.941455826314491,1,0.941821591085596,1
"3392","chr3",136056056,136056056,-0.0334945261825351,0.0334945261825351,130216,94653,94653,1,1,0.941717550018554,1,0.942079188515045,1
"2050","chr6",164507305,164507305,0.0334940326033566,0.0334940326033566,163460,177238,177238,1,10,0.941773549459738,1,0.942134893222329,1
"3943","chr9",100159780,100159780,-0.0334908024697923,0.0334908024697923,187781,232178,232178,1,1,0.942136956359635,1,0.942492405444207,1
"2349","chrX",100546064,100546064,0.0334903774797488,0.0334903774797488,193421,459669,459669,1,6,0.942193250534721,1,0.94254811015149,1
"1740","chr4",187422035,187422035,0.0334901010012491,0.0334901010012491,142257,121221,121221,1,6,0.94222626073163,1,0.942581120348399,1
"1713","chr4",132896266,132896266,0.0334881742126434,0.0334881742126434,140065,116608,116608,1,6,0.942442300681042,1,0.942795391894405,1
"3953","chr9",127534760,127534760,-0.0334869463527736,0.0334869463527736,188886,233938,233938,1,6,0.942580236146696,1,0.942930969488852,1
"1265","chr2",55393977,55393977,0.0334865793072663,0.0334865793072663,102298,53409,53409,1,1,0.942624740965743,1,0.942975179573998,1
"311","chr10",75542084,75542084,0.0334840513280927,0.0334840513280927,24006,248240,248240,1,10,0.942898548759745,1,0.94324604002899,1
"1007","chr17",63590575,63590575,0.0334838638369135,0.0334838638369135,84190,392921,392921,1,2,0.942920948536219,1,0.943268439805464,1
"1876","chr5",178204763,178204763,0.0334818524411281,0.0334818524411281,152414,143880,143880,1,3,0.943140820026343,1,0.94348565869048,1
"2601","chr10",74058092,74058092,-0.0334806446827879,0.0334806446827879,23873,247899,247899,1,7,0.943281113363206,1,0.943624478357837,1
"3847","chr8",1183309,1183309,-0.0334787128192317,0.0334787128192317,176696,209153,209153,1,2,0.943502458522835,1,0.943844055114061,1
"1289","chr2",100720179,100720179,0.0334778029410186,0.0334778029410186,104838,59326,59326,1,3,0.943615341606907,1,0.943955169794727,1
"247","chr10",122346,122346,0.033477706013173,0.033477706013173,19319,237858,237858,1,4,0.943625067825639,1,0.943964306545657,1
"2501","chr1",214463441,214463441,-0.0334772878944625,0.0334772878944625,16729,39466,39466,1,1,0.943667509507379,1,0.944006748227397,1
"2858","chr14",22964913,22964913,-0.0334770868572774,0.0334770868572774,55683,324640,324640,1,1,0.943692561888961,1,0.944031800608979,1
"1710","chr4",122137696,122137696,0.0334766966234045,0.0334766966234045,139704,115888,115888,1,2,0.943738540377513,1,0.944077779097531,1
"1056","chr18",11909634,11909634,0.0334757265569579,0.0334757265569579,87422,401913,401913,1,1,0.943852602397189,1,0.944188599044296,1
"3294","chr20",47897068,47897068,-0.033475703382531,0.033475703382531,116052,437932,437932,1,8,0.943854960268396,1,0.944190956915504,1
"2771","chr12",80288661,80288661,-0.0334749989290658,0.0334749989290658,45965,301599,301599,1,1,0.943941317301381,1,0.944276724480686,1
"1830","chr5",139128295,139128295,0.0334730804631192,0.0334730804631192,149312,136780,136780,1,9,0.944150578371071,1,0.944482448743564,1
"204","chr1",211433282,211433282,0.0334726214380871,0.0334726214380871,16481,38909,38909,1,17,0.944208640949562,1,0.944539332386452,1
"797","chr15",89921222,89921222,0.0334717324027884,0.0334717324027884,67200,350509,350509,1,20,0.944315334621713,1,0.944644257655197,1
"765","chr15",42787236,42787236,0.0334687991614019,0.0334687991614019,63329,342184,342184,1,10,0.944637478775475,1,0.944962275534345,1
"2827","chr13",56236197,56236197,-0.0334664972026859,0.0334664972026859,52765,317633,317633,1,1,0.944907749762666,1,0.94522783077912,1
"2585","chr10",63394414,63394414,-0.0334630666671902,0.0334630666671902,23149,246340,246340,1,1,0.945301219520462,1,0.945617174262303,1
"645","chr13",51491406,51491406,0.0334629794749397,0.0334629794749397,52521,317137,317137,1,1,0.945313598344303,1,0.945629258352243,1
"2217","chr8",17471997,17471997,0.0334626134133147,0.0334626134133147,178051,212126,212126,1,1,0.945355450558241,1,0.945671110566181,1
"2263","chr8",101662021,101662021,0.0334621675704384,0.0334621675704384,182406,221482,221482,1,14,0.945413807870633,1,0.945729467878573,1
"509","chr12",3232207,3232207,0.0334602419459788,0.0334602419459788,40848,289561,289561,1,1,0.94562218473862,1,0.945934602673649,1
"3593","chr5",178285999,178285999,-0.0334579730563769,0.0334579730563769,152422,143895,143895,1,1,0.945884792644385,1,0.946195147442108,1
"3862","chr8",28165791,28165791,-0.0334577873542296,0.0334577873542296,178965,214144,214144,1,1,0.945901003008938,1,0.94621106307276,1
"3655","chr6",32525813,32525813,-0.0334567450182,0.0334567450182,156368,159801,159801,1,8,0.946029506989762,1,0.946338682851881,1
"128","chr1",118727840,118727840,0.0334567317447044,0.0334567317447044,11179,26643,26643,1,10,0.946030391191465,1,0.946339567053583,1
"3240","chr2",182761449,182761449,-0.0334505107333023,0.0334505107333023,109261,68416,68416,1,1,0.946731563141875,1,0.947032486454767,1
"3134","chr19",46117805,46117805,-0.0334492081451353,0.0334492081451353,95809,424362,424362,1,1,0.946892487851805,1,0.947192526962994,1
"2486","chr1",199481399,199481399,-0.0334458633013855,0.0334458633013855,15219,36168,36168,1,1,0.947272989317959,1,0.94756772321893,1
"2520","chr1",235290405,235290405,-0.0334455977125712,0.0334455977125712,18361,42932,42932,1,2,0.947300989038552,1,0.947595428205622,1
"3613","chr6",21808465,21808465,-0.0334436629807791,0.0334436629807791,154739,148911,148911,1,1,0.947538544562734,1,0.947829446922993,1
"1239","chr2",27435915,27435915,0.0334424842471341,0.0334424842471341,100530,49896,49896,1,20,0.947680606303002,1,0.947969150792053,1
"1252","chr2",42369093,42369093,0.033442240860551,0.033442240860551,101442,51708,51708,1,1,0.94770123767607,1,0.947989192697319,1
"3845","chr7",158444325,158444325,-0.0334375591134715,0.0334375591134715,176269,208104,208104,1,1,0.948233527101224,1,0.948516471646157,1
"2268","chr8",124194935,124194935,0.0334372278656811,0.0334372278656811,183331,223295,223295,1,9,0.948271842508351,1,0.948554492319382,1
"3191","chr2",88469007,88469007,-0.0334359828638992,0.0334359828638992,104212,57863,57863,1,9,0.948417735789331,1,0.948697438261353,1
"566","chr12",103353320,103353320,0.0334353314333784,0.0334353314333784,46871,303460,303460,1,21,0.948494071869683,1,0.948772890140002,1
"263","chr10",8079618,8079618,0.033430906349128,0.033430906349128,20327,240359,240359,1,8,0.948993351097928,1,0.949266864158029,1
"3478","chr4",85558346,85558346,-0.0334293720338011,0.0334293720338011,138431,113195,113195,1,1,0.9491669493656,1,0.949438988756196,1
"1785","chr5",57541568,57541568,0.0334249575383285,0.0334249575383285,145471,128656,128656,1,1,0.949658270778519,1,0.9499255944267,1
"1274","chr2",74727010,74727010,0.0334238530021177,0.0334238530021177,103592,56477,56477,1,3,0.949788248428847,1,0.950054982609226,1
"3347","chr3",44450272,44450272,-0.033421738476722,0.033421738476722,124957,83517,83517,1,1,0.950033467034455,1,0.950297253875825,1
"3728","chr6",143257108,143257108,-0.0334204299317644,0.0334204299317644,161978,174144,174144,1,1,0.95017464457302,1,0.950437841946588,1
"2922","chr15",48625931,48625931,-0.0334174914775017,0.0334174914775017,63677,343086,343086,1,1,0.950512409623533,1,0.950772954391992,1
"2882","chr14",73602752,73602752,-0.0334140093129521,0.0334140093129521,58401,330852,330852,1,8,0.950920026608577,1,0.951177329304124,1
"3495","chr4",152424074,152424074,-0.0334123734267956,0.0334123734267956,140788,118048,118048,1,1,0.95110305636108,1,0.951357116983717,1
"1134","chr19",30336845,30336845,0.0334095320956654,0.0334095320956654,93831,418875,418875,1,1,0.951437284604781,1,0.951687218952805,1
"3426","chr3",191001413,191001413,-0.0334087135734908,0.0334087135734908,133113,100756,100756,1,1,0.951526588976775,1,0.951775639123096,1
"3771","chr7",24627522,24627522,-0.0334067837175896,0.0334067837175896,166914,186652,186652,1,1,0.951749997273711,1,0.95199551061322,1
"959","chr17",21454238,21454238,0.0334040843374388,0.0334040843374388,79778,381587,381587,1,8,0.952079509774997,1,0.952321191573794,1
"3186","chr2",74055267,74055267,-0.0334015207095446,0.0334015207095446,103484,56159,56159,1,10,0.952379548886186,1,0.952617104410369,1
"2627","chr10",102732224,102732224,-0.033397265220389,0.033397265220389,26072,252711,252711,1,10,0.952851417861641,1,0.953083962909507,1
"878","chr16",76311050,76311050,0.0333971707461178,0.0333971707461178,74644,368541,368541,1,3,0.952861438814274,1,0.95309398386214,1
"1718","chr4",154711512,154711512,0.0333915041686136,0.0333915041686136,140969,118410,118410,1,55,0.953500421911579,1,0.953723240740713,1
"1742","chr4",188963430,188963430,0.0333908055514687,0.0333908055514687,142404,121556,121556,1,3,0.953580589532643,1,0.953802818893976,1
"230","chr1",234998769,234998769,0.033385616564719,0.033385616564719,18326,42876,42876,1,1,0.954158267978547,1,0.954372834258454,1
"406","chr11",18067927,18067927,0.0333850980107302,0.0333850980107302,31598,267639,267639,1,3,0.954221635767256,1,0.954436202047163,1
"3408","chr3",169975155,169975155,-0.0333850919102632,0.0333850919102632,131740,98049,98049,1,1,0.954222225235058,1,0.954436791514965,1
"1521","chr3",14466411,14466411,0.0333734141702109,0.0333734141702109,123378,80297,80297,1,1,0.95556739075909,1,0.955766630876147,1
"3302","chr21",14982080,14982080,-0.0333719265678201,0.0333719265678201,117362,441306,441306,1,5,0.955730673340228,1,0.955928145053879,1
"2485","chr1",198990468,198990468,-0.033370236363366,0.033370236363366,15214,36163,36163,1,1,0.955908692616415,1,0.956103806458858,1
"1408","chr20",33145848,33145848,0.0333700291018039,0.0333700291018039,115149,435250,435250,1,8,0.955931092392889,1,0.956126206235332,1
"3690","chr6",48030011,48030011,-0.0333684232348385,0.0333684232348385,158283,166253,166253,1,1,0.956103216991056,1,0.95629567822839,1
"3549","chr5",102114455,102114455,-0.033365937340237,0.033365937340237,147380,132678,132678,1,1,0.95638380366478,1,0.956573907030907,1
"3325","chr3",9835511,9835511,-0.0333655203998165,0.0333655203998165,122805,78992,78992,1,1,0.956432434758441,1,0.956622538124567,1
"3917","chr8",143326234,143326234,-0.033365489241234,0.033365489241234,184658,225808,225808,1,2,0.956436266299153,1,0.95662636966528,1
"2751","chr12",40019532,40019532,-0.0333652310202774,0.0333652310202774,43039,294445,294445,1,7,0.956466623890953,1,0.95665672725708,1
"1072","chr18",42260056,42260056,0.0333636413450279,0.0333636413450279,88063,403616,403616,1,15,0.956652011514664,1,0.956840051743484,1
"557","chr12",88428011,88428011,0.0333620601631767,0.0333620601631767,46105,301910,301910,1,1,0.956835336001068,1,0.957022197294284,1
"2619","chr10",97889373,97889373,-0.0333613340282293,0.0333613340282293,25577,251369,251369,1,10,0.956917272025538,1,0.957103838584853,1
"398","chr11",8931473,8931473,0.0333599483040832,0.0333599483040832,30843,266063,266063,1,2,0.957087333486399,1,0.957271836908406,1
"2437","chr1",116925411,116925411,-0.0333579058270306,0.0333579058270306,11034,26338,26338,1,3,0.957311920718939,1,0.957493771535838,1
"682","chr14",23775746,23775746,0.0333574656817228,0.0333574656817228,55831,325039,325039,1,4,0.957364678087212,1,0.957546528904112,1
"118","chr1",106623546,106623546,0.033355343152225,0.033355343152225,10237,24372,24372,1,6,0.957619328177651,1,0.957799115857244,1
"3300","chr20",62654807,62654807,-0.03335457758596,0.03335457758596,117266,441081,441081,1,2,0.957714232493764,1,0.957892841237753,1
"2315","chr9",117156701,117156701,0.0333539433561332,0.0333539433561332,188421,233201,233201,1,3,0.957786442299502,1,0.957963872107887,1
"2515","chr1",231694386,231694386,-0.0333530498614713,0.0333530498614713,18089,42452,42452,1,1,0.957893725439456,1,0.958070860513939,1
"3041","chr17",43109221,43109221,-0.033352711936374,0.033352711936374,82215,387944,387944,1,2,0.95792526196686,1,0.958102102307442,1
"1556","chr3",71354056,71354056,0.0333510915536576,0.0333510915536576,127231,88688,88688,1,1,0.958112123260075,1,0.958287489931153,1
"1844","chr5",140719008,140719008,0.0333502498707475,0.0333502498707475,149605,137736,137736,1,10,0.958205848640584,1,0.95838062584386,1
"473","chr11",113929287,113929287,0.033345974320989,0.033345974320989,38291,284060,284060,1,3,0.958696875319602,1,0.958869589385571,1
"516","chr12",6486639,6486639,0.0333444540420622,0.0333444540420622,41181,290354,290354,1,10,0.958880494539907,1,0.95905144020247,1
"2221","chr8",21996639,21996639,0.0333383371318881,0.0333383371318881,178375,212736,212736,1,3,0.95958549803103,1,0.959749664813871,1
"649","chr13",76334866,76334866,0.0333383171954238,0.0333383171954238,53145,318308,318308,1,4,0.959587561168337,1,0.959751727951178,1
"2224","chr8",26725033,26725033,0.0333361633856392,0.0333361633856392,178842,213867,213867,1,5,0.95985547428432,1,0.96001639899425,1
"478","chr11",115547056,115547056,0.0333358596858318,0.0333358596858318,38418,284293,284293,1,1,0.959885242408318,1,0.960045872384347,1
"3528","chr5",55009832,55009832,-0.033332909327127,0.033332909327127,145307,128390,128390,1,1,0.960244228299701,1,0.960401321468918,1
"2275","chr8",141609470,141609470,0.0333329076674479,0.0333329076674479,184370,225114,225114,1,2,0.960244228299701,1,0.960401321468918,1
"2610","chr10",85898649,85898649,-0.0333327323281049,0.0333327323281049,24770,249541,249541,1,11,0.960263975471066,1,0.960421068640283,1
"4001","chrY",15015176,15015176,-0.0333326168592277,0.0333326168592277,195259,464705,464705,1,10,0.96027723849661,1,0.960434331665827,1
"1159","chr19",43892826,43892826,0.033330853240912,0.033330853240912,95428,423224,423224,1,3,0.960472057605152,1,0.960627971838765,1
"220","chr1",230406371,230406371,0.0333302014655176,0.0333302014655176,17960,42135,42135,1,1,0.960543972676988,1,0.960699592176701,1
"1795","chr5",77142469,77142469,0.0333299875176146,0.0333299875176146,146408,130671,130671,1,3,0.96056578298566,1,0.960721107751472,1
"871","chr16",57849138,57849138,0.0333247525368896,0.0333247525368896,73270,365314,365314,1,1,0.961160261263919,1,0.961311754489018,1
"1680","chr4",54187654,54187654,0.0333242641608304,0.0333242641608304,137163,110537,110537,1,1,0.961216555439005,1,0.961368048664104,1
"3176","chr2",63725028,63725028,-0.0333239783167662,0.0333239783167662,102625,54242,54242,1,1,0.96124838670031,1,0.961399585191508,1
"480","chr11",115924505,115924505,0.0333231765926274,0.0333231765926274,38440,284336,284336,1,1,0.961337101604502,1,0.961487710627898,1
"3394","chr3",138309376,138309376,-0.0333136168323589,0.0333136168323589,130360,94984,94984,1,1,0.962455322024787,1,0.962600036370163,1
"2806","chr13",28555064,28555064,-0.0333036365861117,0.0333036365861117,51078,314135,314135,1,5,0.963633373426968,1,0.963766887884108,1
"648","chr13",76334583,76334583,0.0333008813482685,0.0333008813482685,53145,318305,318305,1,4,0.963968780606274,1,0.964100231926107,1
"3241","chr2",187373473,187373473,-0.0332945329186189,0.0332945329186189,109359,68610,68610,1,1,0.964706204826503,1,0.964833235137822,1
"2476","chr1",179564986,179564986,-0.0332905887303288,0.0332905887303288,14462,34683,34683,1,1,0.965162747639108,1,0.965287125345318,1
"3791","chr7",64450926,64450926,-0.0332902296138851,0.0332902296138851,169505,192350,192350,1,4,0.965207252458154,1,0.965331630164364,1
"2909","chr15",24411878,24411878,-0.0332893103359503,0.0332893103359503,61825,338756,338756,1,1,0.965317777671019,1,0.965440976441625,1
